File,AnimalCrossingWeights,DoomWeights
80wln8jiyso41.jpg,-0.2812403,0.43093544
87bweooc8mp41.png,-0.2197603,0.3536837
87pkkcg9gmr41.png,-0.2812403,0.43093544
8cjv9tdlnzs41.jpg,-0.28123313,0.4309248
8cyvvz7asbo41.jpg,0.3842671,-0.4029866
8fto7ucz26641.jpg,-0.2812403,0.43093544
8i04m7bwfo051.jpg,-0.2812403,0.43093544
8luej2xnj8o41.jpg,-0.035763435,0.123308286
8oi70e2qa4z41.jpg,-0.28118372,0.4308643
8vpwqkhipi151.jpg,-0.2812403,0.43093544
8zvfzi0w2og31.jpg,-0.2812403,0.43093544
93oamcvfewu31.png,-0.19127557,0.31772354
94j41nmr2z051.jpg,-0.2812403,0.43093544
99rkmfsltzp41.png,-0.28123412,0.43092558
9ctuefjh1rm41.jpg,-0.2811761,0.4308546
9eryq09yslq41.png,-0.28123996,0.4309349
9f1ncxkdrtp41.jpg,0.2816581,-0.27561417
9f43oniyalr41.jpg,0.23582068,-0.21797016
9fd5hiealsu41.jpg,0.3866867,-0.4088199
9ic44op0xyu41.jpg,-0.279204,0.42829618
9kfeii1ods051.jpg,0.3121934,-0.31379136
9n773cwapbo41.jpg,-0.28118023,0.43085957
9ngdx9h188j31.png,-0.2812403,0.43093544
9zd127wsu2n21.jpg,-0.2812403,0.43093544
a07q3sykzkz41.jpg,0.37835306,-0.39787075
a4xv8abyimo21.jpg,-0.27977705,0.42911205
acavqulzvrn41.png,-0.28124022,0.43093526
ae4luzenhzw41.jpg,-0.2812403,0.43093544
akz8t6x7e6u41.jpg,-0.2812106,0.4308981
aL2SqkY.jpg,-0.2812403,0.43093544
anwz7xe9cgr41.jpg,-0.2812403,0.43093544
aq1k09rfw0o41.jpg,0.38659835,-0.40800312
awi18dqmf7r41.jpg,-0.2812403,0.43093544
az7tuy96onn41.jpg,-0.27862248,0.427644
azbgy4ku14v41.jpg,0.38421944,-0.40490532
b1298fvz8es41.png,-0.28079593,0.43037558
bosfo9mtxix41.jpg,0.3866772,-0.40873718
buqv37zfu0w41.jpg,-0.2812403,0.43093544
bv8fzjyrluu41.jpg,0.38011187,-0.39964196
c40r8y1lkvm41.jpg,-0.2812403,0.43093544
ccx8k056jto41.jpg,0.12448337,-0.07898776
ch08eanwsxy21.jpg,-0.27926195,0.42844704
cjwwmpl7w9k41.jpg,-0.2253842,0.36084056
cm8uvxm7t7u41.png,-0.2812403,0.43093544
conz6tr08mv41.jpg,0.35012367,-0.36235073
cr65z9yucvx11.jpg,-0.28122434,0.4309152
crtltmrgkox41.jpg,0.38584465,-0.40748987
d1r5otgmtuy41.png,0.38221717,-0.40269387
d2gryclsf3731.jpg,-0.2812403,0.43093544
d6nm77zbqqn41.jpg,0.372564,-0.3894959
DixTYFM.jpg,-0.20712483,0.33842814
doiyfmmaspr41.jpg,-0.2775403,0.42614055
dsu5z5u3vsu41.jpg,0.34211394,-0.3513956
dtasoumj2tt41.png,-0.2812403,0.43093544
dY6cG3U.jpg,-0.2812403,0.43093544
dydvn9lpsil41.jpg,-0.2812403,0.43093544
e7ff8trftcz41.jpg,-0.2812403,0.43093544
eb75f1te78g41.jpg,-0.2812403,0.43093544
ebj2fodndk251.jpg,0.36523494,-0.38128766
ebvwi100l8u41.jpg,-0.28124028,0.4309354
edmofog674m41.jpg,-0.2812403,0.43093544
ee46965coet41.jpg,0.31750318,-0.32165468
efdvm10gqoo41.jpg,-0.2812403,0.43093544
eflb13v1llr41.jpg,-0.2812386,0.43093327
egwn278ke1o41.png,-0.2812403,0.43093544
ehh0c9wo3lk31.jpg,-0.2812403,0.43093544
eifwd7ncfkf41.jpg,0.3824642,-0.40327594
ej2ew008cx051.jpg,-0.2812403,0.43093544
eoy4m2pzujw41.jpg,0.35813117,-0.36983314
f17bqkjio0a41.jpg,-0.2812403,0.43093544
f9zqbdn6m2y41.jpg,-0.27371624,0.42065075
fezolyxfxuo31.jpg,-0.28124017,0.43093523
fhx6xx20fao41.jpg,-0.2812403,0.43093544
fi4j018ppko41.png,-0.2812322,0.43092495
FJkEYlC.jpg,-0.2812403,0.43093544
fmmt4btuv8i41.png,-0.2812403,0.43093544
fslf7r29i0f31.jpg,-0.27325088,0.4206014
fsm157vwcuy41.jpg,0.014994152,0.059618685
ftq1dtlrwfo11.jpg,-0.2812403,0.43093544
fvn9skdwbvp41.jpg,0.38638476,-0.4083097
fxamc5hp5dq41.png,-0.2812403,0.43093544
fybedvasxsq41.jpg,-0.28104615,0.43065676
g20sjv0ljah31.jpg,-0.268817,0.4152497
g9m0eum2ujo41.png,-0.2812403,0.43093544
geb8pvcg3i841.jpg,0.38351196,-0.40485615
gguzfwm0ws341.jpg,-0.2812403,0.43093544
giekdujnkbe41.png,-0.2812403,0.43093544
gnqtpffcq4j21.png,-0.26078853,0.40502563
gpa85te0qop41.jpg,0.33486947,-0.34188652
GrO4p9J.png,-0.28123292,0.43092564
gsev4glkdmq41.png,0.3414407,-0.35183695
gv4vjzvmolt41.jpg,-0.28122267,0.43091324
gzgaff09zmf21.png,-0.2812403,0.43093544
h3u4edz561n41.jpg,-0.2812403,0.43093544
h4h4jjbt19z41.jpg,0.06350953,-0.0012774728
h5jn43qw9oi41.png,-0.28123915,0.43093395
h8vgtz638lr41.jpg,-0.2812403,0.43093544
hdqewawan9p41.jpg,-0.2812403,0.43093544
hepr7xkha2r41.jpg,-0.28123954,0.43093443
hgnkekonror41.jpg,-0.2812403,0.43093544
hh2mh0zahdv41.jpg,-0.2812401,0.43093514
hnvzblr6fao41.jpg,-0.26469997,0.41012853
i3ymm53373j41.jpg,-0.2812403,0.43093544
i6oj6w5grmt41.jpg,0.34926867,-0.36142975
imeso89033q41.jpg,0.31479788,-0.3130626
iquulqh5gkz41.jpg,-0.09473424,0.19403562
isdx3ws450t41.jpg,-0.27915138,0.42832655
ittwha79pto21.jpg,-0.2812403,0.43093544
iukn32zgpcz41.jpg,0.118922375,-0.072202414
j0sa5htyfmt41.jpg,-0.2812403,0.43093544
j1wb97oya5g41.jpg,-0.2812403,0.43093544
j3qbuhyazox41.jpg,-0.2617556,0.4064751
j9fq1uxz9ap41.jpg,-0.2812381,0.43093264
jha6sys0wvu41.jpg,0.38562998,-0.40633526
jhe8n6hvzzt41.jpg,0.38143432,-0.40194508
JlKHYup.jpg,0.3321664,-0.34012806
kb847ien3wj41.jpg,-0.2812403,0.43093544
ke9oa1dxc1y41.jpg,0.35232916,-0.36420897
kg2hhuel2vx31.jpg,-0.2812403,0.43093544
kickcy7tt7t41.jpg,-0.2812403,0.43093544
kicpwe4vpbr41.png,-0.2812403,0.43093544
ko8kf69302o41.jpg,-0.2812403,0.43093544
ksn72cinsy151.jpg,-0.2812403,0.43093544
l33lh4dqcru41.jpg,-0.2812403,0.43093544
lc5i7cwtv3g31.png,-0.28123963,0.43093446
lik9u8bzr3o41.jpg,0.38394132,-0.4051678
lkuuu4m1rxn31.png,-0.2812393,0.43093494
lqpc56wtdc051.jpg,-0.2812403,0.43093544
lqqeknkcrbn31.jpg,-0.2812403,0.43093544
lqu50c4mqvz31.jpg,-0.20451489,0.3326447
lyvkf5p6ymz41.jpg,0.31486565,-0.3159281
m65nohwocwq41.png,-0.28121454,0.4309028
m6lnndvbrew41.jpg,-0.28124014,0.43093523
m6mgipw3qso41.jpg,-0.26687148,0.41279474
mbgapc4q9js41.jpg,-0.2812403,0.43093544
mf463yh5ql251.jpg,0.38238698,-0.40243948
mjl3ryv0ejh41.jpg,-0.2812403,0.43093544
mrwecxxd0yf41.png,-0.23299503,0.37080202
mvjax0851po41.jpg,0.005804263,0.07286434
mzrsjne7lav41.jpg,-0.2812403,0.43093544
n9bwoq6wz3l41.png,-0.2812403,0.43093544
nd6wmqgnpq051.png,-0.2812403,0.43093544
neauzyu27ns41.jpg,-0.2812403,0.43093544
nrsu5cd547w41.jpg,0.37040335,-0.38806602
o44k0a0j7sl21.jpg,-0.2812403,0.43093544
odbe0qx54su41.jpg,-0.2812403,0.43093544
ohhae4qsljw41.jpg,0.37722003,-0.3959561
okp3cpdobup41.jpg,-0.2812382,0.43093276
oku91u7pbqo41.jpg,0.3776369,-0.3961941
ovl4sms2ohs41.jpg,-0.28117475,0.43085247
ox3mnip88ms41.png,-0.27058557,0.41754216
p5fjp1iu01v41.png,0.11079352,-0.061826598
p8k09f6wb0p41.jpg,-0.2812403,0.43093544
pa4173zgqp151.png,0.3854536,-0.40716895
pb8on1pvcru41.png,0.07234861,-0.0070764385
pcz0313c6ey41.jpg,-0.16091132,0.2788582
pdpzz4qk5n731.png,-0.2812403,0.43093544
pe0fj1yx0ka31.jpg,-0.2809152,0.43052453
pf2cb2wntav41.jpg,-0.2812403,0.43093544
pPcIm4w.jpg,-0.2589042,0.4011409
pq58croqi1z41.jpg,0.3729072,-0.39102563
pq5qxilp29s41.jpg,0.37874046,-0.39871457
pqkhcwcsp5x41.jpg,0.37640858,-0.39361763
psu073yh6yo41.jpg,-0.2812396,0.43093455
pzvtcg8gf6w41.jpg,0.34234634,-0.35247743
q41zhv0e65251.jpg,-0.28123838,0.43093276
qdyak4x4i1251.jpg,0.38366672,-0.404656
qjuhvkt3lkv41.jpg,0.30774808,-0.308832
ql0u7ifnkzu41.jpg,-0.14214073,0.25617167
qnp7ovpk0jr31.jpg,-0.2812402,0.43093526
qqesi4gwmb421.jpg,-0.2812403,0.43093544
qrb8pebthjj41.jpg,0.38448167,-0.4060953
qz9ccl2xios41.jpg,-0.27602032,0.42434773
raklbu2zaa051.jpg,-0.2812403,0.43093544
rbqi7hs14oi41.jpg,-0.2812403,0.43093544
rco3861hcuv41.jpg,0.2136235,-0.19028997
rdd6t813in041.jpg,0.17659098,-0.1440579
rhj6apbza3p41.jpg,-0.19762716,0.32607836
ru9hyxhnqsj41.jpg,-0.2812403,0.43093544
rwta87r0whl41.jpg,-0.28121176,0.43089578
s1i3rpggi4z41.jpg,0.38500947,-0.4065605
s3iwl9xgczx41.jpg,-0.2812403,0.43093544
s418e27xxal41.jpg,-0.2812403,0.43093544
sbbjf8sg08q41.png,-0.2812402,0.43093526
sj8j1dei1ir41.jpg,-0.24624392,0.38690987
smpxs38j4h251.jpg,0.38539386,-0.40567365
srad3a3tgwy41.jpg,-0.27700683,0.42561176
ssurgz2ruqx41.jpg,-0.1412109,0.25543988
t8zd1eent7x41.jpg,-0.19569045,0.3234462
t9l0l6459oj41.jpg,0.086355835,-0.031124126
tacx0dpvnha41.jpg,-0.281224,0.4309122
taq7tayrjm141.png,-0.28123945,0.43093434
tc9mlan4c0051.jpg,0.36185914,-0.3758161
tmjnrzx5ncx41.jpg,-0.28124022,0.43093526
tp4u33n34yj41.jpg,-0.2812403,0.43093544
u3x0d56padx21.png,-0.18785712,0.3135184
u4seo7vie7r41.png,-0.28120798,0.43089476
uaftik944w941.jpg,-0.2812403,0.43093544
ubvgezdua7u41.jpg,-0.13617599,0.24858898
ujejoxhymdh41.png,0.05261159,0.014644209
um5igr4s9zo41.jpg,-0.2812403,0.43093544
uowc5th2kht41.jpg,0.1450825,-0.10251483
usdcovmcddy41.png,0.28758103,-0.28285956
uxern5lf8cx41.jpg,0.19295788,-0.16237405
v3ok1bqhq5q41.png,-0.2812403,0.43093544
v569zvaf07v41.jpg,-0.2812403,0.43093544
v7amxql6t3g11.jpg,0.37101087,-0.3890703
v9y9qpd8qvs41.jpg,-0.2812403,0.43093544
vcb4lq4cz4l41.png,-0.2812403,0.43093544
vd99u38curx41.png,-0.28122488,0.43091598
veS4M8Y.jpg,-0.27572632,0.42400497
vn8d1bc45vr41.jpg,0.38628972,-0.40819633
vs69cz8yjmq21.jpg,-0.2812403,0.43093544
vsfzniy786z41.jpg,0.3484187,-0.35498554
w0ol3080hn441.jpg,-0.092916206,0.19514498
w2awzpenk7w41.jpg,-0.2812403,0.43093544
w3lwd81kfsz41.jpg,0.27119058,-0.25330806
w5dtr3im00331.jpg,-0.28120226,0.4308869
w8q5y4u2cdd41.jpg,-0.2812403,0.43093544
way60ulw1pn41.png,-0.28124005,0.4309351
wgboytbaqdt41.jpg,0.385758,-0.4074988
wgwa7ynh4au41.jpg,0.38156247,-0.4016335
whlvc5rxlgr41.jpg,-0.22908518,0.36451042
wif4ktur1t251.jpg,0.35677224,-0.37090594
x5pw0wvvmtv41.jpg,0.11804866,-0.06700379
xeyszqwxoop41.png,-0.2812403,0.43093544
xf43sru5faw41.jpg,-0.28018355,0.42939377
xg05ujnyv2q41.jpg,-0.27281353,0.42036653
xhabzy56jmy41.jpg,-0.281217,0.43090615
xhnxiqkcq0i41.jpg,-0.2812403,0.43093544
xnuq5hlfcg151.png,0.33699453,-0.3427063
xpl2xw612jp41.jpg,-0.28123978,0.43093508
xrsnoj7w2bg41.jpg,-0.2812403,0.43093544
xzo0ohohw3k21.jpg,-0.2812403,0.43093544
y2aohqgeggp21.jpg,-0.2812403,0.43093544
y4px7ci1lev41.jpg,-0.28123996,0.43093494
y5salhq8wat21.jpg,-0.2812403,0.43093544
y9gqmuqe7q151.jpg,0.3809187,-0.40097037
ydcl9x6j78w41.jpg,-0.09930362,0.20317864
ye94d0hzodt41.jpg,-0.077277176,0.17429358
yelzbyp8cwp41.png,-0.28124014,0.43093535
yin86bvqqwt41.jpg,0.331895,-0.33933526
yjrafuspulu41.png,0.36759284,-0.3848583
yn9nxwvrlam11.png,-0.28123963,0.43093434
ytkmqt7easd41.jpg,-0.2812403,0.43093544
ywagbnqdapd41.jpg,-0.28109467,0.4307539
ywv1q7miwsy41.jpg,0.36619213,-0.37987882
z6231rng87t41.jpg,0.35410884,-0.36725125
zbikvdr8olz41.jpg,-0.28117424,0.43085235
zduzhjxgdar41.jpg,0.09151454,-0.036052283
zergm3hguss41.jpg,-0.2812403,0.43093544
zpdg0li1rqn41.png,0.14687422,-0.107409105
zrh0uz2v40m41.jpg,-0.28123984,0.43093523
zs3zsumtere31.png,-0.2812403,0.43093544
zxh8tht0icu41.jpg,0.0018642172,0.07446976
zzkbk6dmjns41.jpg,-0.099020675,0.2019076
